univ_id,univ_name,city,univ_type,is_national,gop_code,gop_name,metric,quota_type,score,grants_count,year,granularity,source_url,source_type,confidence,scraped_at
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B071,Горное дело и добыча полезных ископаемых,passing,disability,56,1,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B004,Подготовка учителей начальной военной подготовки,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B005,Подготовка учителей физической культуры,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B007,Подготовка учителей художественного труда и черчения,threshold,general,75,35,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B044,Менеджмент и управление,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B045,Аудит и налогообложение,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B046,"Финансы, экономика, банковское и страховое дело",threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B051,Окружающая среда,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B057,Информационные технологии,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B060,Химическая инженерия и процессы,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B062,Электротехника и электроэнергетика,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B063,Электротехника и автоматизация,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B064,Механика и металлообработка,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B065,Транспортная техника и технологии,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B068,Производство продуктов питания,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B071,Горное дело и добыча полезных ископаемых,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B074,"Градостроительство, строительные работы и гражданское строительство",threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B075,Кадастр и землеустройство,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B076,"Стандартизация, сертификация и метрология (по отраслям)",threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B077,Растениеводство,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B078,Животноводство,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B079,Лесное хозяйство,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B080,Рыбное хозяйство,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B083,Ветеринария,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B094,Санитарно-профилактические мероприятия,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B095,Транспортные услуги,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B173,Гидромелиорация,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B183,Агроинженерия,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u29,Zapadno kazahstanskiy agrarno tehnicheskiy universitet imeni zhangir hana,,other,False,B271,Нефтегазовое дело,threshold,general,50,25,2025,univ_gop,https://univision.kz/univ/29-zapadno-kazahstanskiy-agrarno-tehnicheskiy-universitet-imeni-zhangir-hana/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,B084,Сестринское дело,passing,general,100,2,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,B085,Фармация,passing,general,106,1,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM086,Медицина,passing,general,112,92,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM088,Педиатрия,passing,general,106,34,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM089,Медико-профилактическое дело,passing,general,100,12,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,B084,Сестринское дело,passing,rural,99,1,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,B085,Фармация,passing,rural,101,1,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM086,Медицина,passing,rural,103,53,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM088,Педиатрия,passing,rural,99,24,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM089,Медико-профилактическое дело,passing,rural,95,6,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM088,Педиатрия,passing,other,81,2,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM088,Педиатрия,passing,disability,74,6,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM089,Медико-профилактическое дело,passing,disability,70,1,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM086,Медицина,passing,large_family,105,22,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM086,Медицина,passing,single_parent,105,7,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM088,Педиатрия,passing,single_parent,103,3,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,B085,Фармация,passing,disability,91,1,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM086,Медицина,passing,disability,106,2,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM088,Педиатрия,passing,disability,91,5,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u30,Zapadno kazahstanskiy gosudarstvennyy meditsinskiy universitet imeni m ospanova,,other,False,BM089,Медико-профилактическое дело,passing,disability,95,1,2025,univ_gop,https://univision.kz/univ/30-zapadno-kazahstanskiy-gosudarstvennyy-meditsinskiy-universitet-imeni-m-ospanova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B001,Педагогика и психология,passing,general,76,6,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B002,Дошкольное обучение и воспитание,passing,general,75,11,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B003,Педагогика и методика начального обучения,passing,general,83,15,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,general,122,7,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B005,Подготовка учителей физической культуры,passing,general,84,25,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B006,Подготовка учителей музыки,passing,general,111,7,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B007,Подготовка учителей художественного труда и черчения,passing,general,120,5,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B009,Подготовка учителей математики,passing,general,93,20,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B010,Подготовка учителей физики,passing,general,80,16,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B011,Подготовка учителей информатики,passing,general,77,14,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B012,Подготовка учителей химии,passing,general,80,15,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B013,Подготовка учителей биологии,passing,general,89,15,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B014,Подготовка учителей географии,passing,general,88,13,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B015,Подготовка учителей по гуманитарным предметам,passing,general,90,21,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B016,Подготовка учителей казахского языка и литературы,passing,general,112,25,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B017,Подготовка учителей русского языка и литературы,passing,general,76,22,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B018,Подготовка учителей иностранного языка,passing,general,107,20,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B019,Подготовка cоциальных педагогов,passing,general,75,9,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B021,Исполнительское искусство,passing,general,121,4,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B027,Театральное искусство,passing,general,122,8,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B028,Хореография,passing,general,122,3,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B031,"Мода, дизайн",passing,general,125,2,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B038,Социология,passing,general,61,8,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B040,Политология,passing,general,90,3,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B043,"Библиотечное дело, обработка информации и архивное дело",passing,general,77,5,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B046,"Финансы, экономика, банковское и страховое дело",passing,general,119,1,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B051,Окружающая среда,passing,general,74,7,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B052,Наука о земле,passing,general,73,17,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B053,Химия,passing,general,70,35,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B057,Информационные технологии,passing,general,52,12,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B092,Досуг,passing,general,97,8,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B004,Подготовка учителей начальной военной подготовки,passing,rural,121,3,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B005,Подготовка учителей физической культуры,passing,rural,121,10,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B017,Подготовка учителей русского языка и литературы,passing,rural,77,4,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B051,Окружающая среда,passing,rural,70,3,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B057,Информационные технологии,passing,rural,65,9,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
u31,Zapadno kazahstanskiy gosudarstvennyy universitet imeni m utemisova,,other,False,B092,Досуг,passing,rural,119,3,2025,univ_gop,https://univision.kz/univ/31-zapadno-kazahstanskiy-gosudarstvennyy-universitet-imeni-m-utemisova/ball,aggregator,medium,2026-07-02T19:05:11+00:00
